      Author,                              Title,Orginal Author,Translator ,Editor ,Editor/Orginal Author ,   Language,    No of pages ,             Publisher,Year of Published,              Category ,Subject,    Price,            ISBN,Book format
"""",17.தன்முக ஓவியம்,கலீல் ஜிப்ரான்,,,,தமிழ்,127,கண்ணதாசன் பதிப்பகம்,"2,005","கவிதை, மொழிபெயர்ப்பு",-,36,-,paperback 
"""",18.கடவுளைத் தேடி வந்த கடவுள்,Nicolas Notovitch,,,,தமிழ்,175,கண்ணதாசன் பதிப்பகம்,-,பயணக்குறிப்பு,கிறிஸ்தவம்,200,9788184028539,paperback 
,,,,,,,,,,,,,,
எம்.கோபாலகிருஷ்ணன் ,1.கவினுறு தூரிகை,,,,,தமிழ்,-,தமிழினி,"2,025",-,-,-,-,paperback 
"""",2.தமிழ் நாவல்களின் தடம்,,,,,தமிழ்,-,தமிழினி,"2,025",கட்டுரை,இலக்கியம்,180,-,paperback 
"""",3.சுழல்,,,,,தமிழ்,-,தமிழினி,"2,025",சிறுகதை,-,220,-,paperback 
"""",4.மழையில் நனையும் பூனை,,,,,தமிழ்,168,நூல் வனம்,"2,024","சிறுகதை, மொழிபெயர்ப்பு",-,250,9788197698859,paperback 
"""",5.வேங்கை வனம்,,,,,தமிழ்,-,தமிழினி,"2,023",நாவல்,-,550,9788187644927,paperback 
"""",6.புதுப்புனல்,,,,,தமிழ்,-,தமிழினி,"2,022",கட்டுரை,இலக்கியம்,130,-,paperback 
"""",7.அம்மன் நெசவு,,,,,தமிழ்,-,தமிழினி,"2,022",நாவல்,-,230,-,paperback 
"""",8.அமைதி என்பது,,,,,தமிழ்,-,தமிழினி,"2,022",சிறுகதை,-,240,-,paperback 
"""",9.வால்வெள்ளி,,,,,தமிழ்,-,தமிழினி,"2,020",நாவல்,-,170,-,paperback 
"""",10.தீர்த்த யாத்திரை,,,,,தமிழ்,-,தமிழினி,"2,020",நாவல்,-,280,-,paperback 
"""",11.மாயப் புன்னகை,,,,,தமிழ்,-,தமிழினி,"2,020",நாவல்,-,100,-,paperback 
"""",12.மொழி பூக்கும் நிலம்,,,,,தமிழ்,-,தமிழினி,"2,019",கட்டுரை,இலக்கியம்,110,-,paperback 
"""",13.ஒரு கூடைத் தாழம்பூ,,,,,தமிழ்,-,தமிழினி,"2,019",கட்டுரை,இலக்கியம்,140,-,paperback 
"""",14.சக்தியோகம்,,,,,தமிழ்,-,தமிழினி,"2,019",சிறுகதை,-,180,9788187641889,paperback 
"""",15.மனைமாட்சி,,,,,தமிழ்,640,தமிழினி,"2,018",நாவல்,-,690,9788187641650,paperback 
,16.முனிமேடு,,,,,தமிழ்,160,தமிழினி,-,சிறுகதை,-,170,-,paperback 
,17.மணல் கடிகை,,,,,தமிழ்,544,தமிழினி,-,நாவல்,-,400,9788187641537,hardcover 
,18.பிறிதொரு நதிக்கரை,,,,,தமிழ்,-,தமிழினி,-,சிறுகதை,-,100,-,paperback 
"மொழிப்பெயர்ப்பு:
எம்.கோபாலகிருஷ்ணன்",19.நிச்சயிக்கப்பட்டப் பெண்,அன்டோன் செகாவ்,,,,தமிழ்,48,நூல் வனம்,"2,024","சிறுகதை,மொழிப்பெயர்ப்பு",-,50,9788197698811,paperback 
"""",20.சிறுவர்கள்,அன்டோன் செகாவ்,,,,தமிழ்,32,வானம் பதிப்பகம்,"2,024","சிறுவர் கதை, மொழிபெயர்ப்பு",-,50,-,paperback 
"""",21.யாரும் இன்னொருவர் இல்லை,குன்வர் நாராயண்,,,,தமிழ்,-,சாகித்திய அகாடெமி,"2,023","கவிதை, மொழிபெயர்ப்பு",-,250,9789355485908,paperback 
"""",22.பேட்ச் எனும் நாய்க்குட்டி,அன்டோன் செகாவ்,,,,தமிழ்,24,வானம் பதிப்பகம்,"2,023","சிறுவர் கதை, மொழிபெயர்ப்பு",-,50,-,paperback 
"""",23.பாதி பழுத்த கொய்யாவைப்போல் பூமி,,,,,தமிழ்,-,நூல் வனம்,"2,022","கவிதை, மொழிபெயர்ப்பு",-,330,-,paperback 
"""",24.ஆன்டன் செகாவ் கதைகள்,அன்டோன் செகாவ்,,,,தமிழ்,-,நூல் வனம்,"2,021","சிறுகதை, மொழிபெயர்ப்பு",-,250,9788193373634,hardcover 
"""",25.வால்காவிலிருந்து கங்கை வரை ,ராகுல் சாங்கிருத்தியாயன்,,,,தமிழ்,-,புலம் வெளியீடு,"2,020","மொழிபெயர்ப்பு, வரலாறு",-,400,-,paperback 
"""",26.வீட்டின் மிக அருகில் மிகப்பெரும் நீர்ப்பரப்பு,ரேமண்ட் கார்வர்,,,,தமிழ்,224,காலச்சுவடு,"2,015","சிறுகதை,மொழிப்பெயர்ப்பு",-,250,9789382033059,paperback 
"""",27.துயர் நடுவே வாழ்வு,"வர்திக நந்தா, விமல மெஹ்ரா",,,,தமிழ்,120,காலச்சுவடு,"2,015","கவிதை,மொழிப்பெயர்ப்பு","பெண்கள், சிறையனுபவம்",100,9789352440016,paperback 
,28.சிவப்புத் தகரக் கூரை,நிர்மல் வர்மா,,,,தமிழ்,272,காலச்சுவடு,"2,013","நாவல், மொழிபெயர்ப்பு",பெண்கள் ,325,9789382033097,paperback 
,29.காதலின் துயரம்,கதே,,,,தமிழ்,-,தமிழினி,-,"நாவல்,மொழிப்பெயர்ப்பு",-,210,-,paperback 
,30.அறிவு: ஞானத்தின் ஆய்வியல்," நித்ய சைதன்ய யதி, நாராயண ",,,,தமிழ் ,-,தன்னறம் நூல்வெளி,-,"கட்டுரை, மொழிபெயர்ப்பு"," மெய்யியல், இந்து மதம்",80,-,paperback 
,,,,,,,,,,,,,,
பொன்னீலன் ,1.சமூகங்களும் சமயங்களும்,,,மரு. இரா. இளங்கோவன்,,தமிழ்,172,நியூசெஞ்சுரி புக் ஹவுஸ்,"2,022",கட்டுரை,சமூகவியல்,200,-,paperback 
"""",2.தமிழ் நாவல்கள்,,,,,தமிழ்,-,டிஸ்கவரி புக் பேலஸ்,"2,019",கட்டுரை,இலக்கியம்,220,-,paperback 
"""",3.என்னைச் செதுக்கியவர்கள்,,,,,தமிழ்,723,காவ்யா பதிப்பகம்,"2,019",தன்வரலாறு,-,800,-,paperback 
"""",4.இந்தியாவை பீடித்துக்கொண்டிருக்கும் நூற்றாண்டுகால நோய் சாதி,,,,,தமிழ்,-,கௌரா பதிப்பகக் குழுமம்,"2,018",கட்டுரை,சமூக நீதி,120,-,paperback 
"""",5.சுடர்கள் ஏற்றும் சுடர்,,,,,தமிழ்,190,நியூசெஞ்சுரி புக் ஹவுஸ்,"2,018",வாழ்க்கை வரலாறு,"இலக்கியம், மார்க்சியம்",160,-,paperback 
"""",6.ஊற்றில் மலர்ந்தது,,,,,தமிழ்,-,நியூசெஞ்சுரி புக் ஹவுஸ்,"2,018",நாவல்,-,-,-,paperback 
"""",7.தென்குமரி வட்டார வழக்குகள்,,,,,தமிழ்,275,நியூசெஞ்சுரி புக் ஹவுஸ்,"2,023",கட்டுரை,"பண்பாடு, மொழி / மொழியியல்",220,9788123423739,paperback 
"""",8.புதிய தரிசனங்கள் (மூன்று பகுதிகள்),,,,,தமிழ்,-,நியூசெஞ்சுரி புக் ஹவுஸ்,"2,012",நாவல்,-,"1,200",-,paperback 
"""",9.மறுபக்கம்,,,,,தமிழ்,752,நியூசெஞ்சுரி புக் ஹவுஸ்,"2,012",நாவல்,-,395,-,hardcover 
"""",10.கொள்ளைக்காரர்கள்,,,,,தமிழ்,178,நியூசெஞ்சுரி புக் ஹவுஸ்,"2,011",சிறுகதை,-,50,9788123406824,paperback 
"""",11.தவத்திரு குன்றக்குடி அடிகளார் தமிழகத்தின் ஆன்மீக வழிகாட்டி,,,,,தமிழ்,220,நியூசெஞ்சுரி புக் ஹவுஸ்,"2,009",வாழ்க்கை வரலாறு,-,75,9798123400319,paperback 
"""",12.கரிசல்,,,,,தமிழ்,448,நியூசெஞ்சுரி புக் ஹவுஸ்,"2,009",நாவல்,மார்க்சியம்,225,-,paperback 
"""",13.ஜீவாவின் சிந்தனைகள்,,,,,தமிழ்,154,நியூசெஞ்சுரி புக் ஹவுஸ்,"2,008",-,மெய்யியல்,45,9788123405971,paperback 
"""",14.ஜீவா என்றொரு மானுடன்,,,,,தமிழ்,-,நியூசெஞ்சுரி புக் ஹவுஸ்,"2,007",வாழ்க்கை வரலாறு,-,125,9798123407806,paperback 
"""",15.தேடல்,,,,,தமிழ்,134,நியூசெஞ்சுரி புக் ஹவுஸ்,"2,007",நாவல்,-,50,9788123409405,paperback 
"""",16.அத்தாணி மக்கள்,,,,,தமிழ்,136,நியூசெஞ்சுரி புக் ஹவுஸ்,"2,005",-,சமூகவியல்,45,9788123409221,paperback 
"""",17.ஒரு கருப்புக் கவிதை,,,,,தமிழ்,120,கௌரா பதிப்பகக் குழுமம்,-,-,-,100,-,paperback 
"""",18.ஒரு ஜீவநதி தமிழ்நாடு கலைஇலக்கியப் பெருமன்றத்தின் வரலாறு,,,,,தமிழ்,-,நியூசெஞ்சுரி புக் ஹவுஸ்,-,வரலாறு,-,100,-,paperback 
"""",19.கல்வித் துறையிலிருந்து விடைபெறுகிறேன்,,,,,தமிழ்,264,கௌரா பதிப்பகக் குழுமம்,-,கல்வி,-,250,-,paperback 
"""",20.தெற்கிலிருந்து,,,,,தமிழ்,-,நியூசெஞ்சுரி புக் ஹவுஸ்,-,கட்டுரை,-,145,-,paperback 
"""",21தொ. மு. சி. ரகுநாதன்,,,,,தமிழ்,168,சாகித்திய அகாடெமி,-,வாழ்க்கை வரலாறு,-,50,9788126041992,paperback 
"""",22.தொ. மு. சி. ரகுநாதன் வாழ்வும் பணியும்,,,,,தமிழ்,-,நியூசெஞ்சுரி புக் ஹவுஸ்,-,வாழ்க்கை வரலாறு,-,90,-,paperback 
"""",23.தோழர் கே. பாலதண்டாயுதம் வாழ்க்கை வரலாறு,,,,,தமிழ்,-,நியூசெஞ்சுரி புக் ஹவுஸ்,-,வாழ்க்கை வரலாறு,-,"1,200",-,hardcover 
"""",24.ப. ஜீவானந்தம் நூல் திரட்டு,,,,,தமிழ்,320,சாகித்திய அகாடெமி,-,-,-,130,8126024615,paperback 
"""",25.புதிய தரிசனங்கள் (3 பாகங்கள்),,,,,தமிழ்,-,நியூசெஞ்சுரி புக் ஹவுஸ்,-,நாவல்,-,395,-,paperback 
"""",26.புதிய மொட்டுகள்,,,,,தமிழ்,100,நியூசெஞ்சுரி புக் ஹவுஸ்,"2,005",சிறுகதை,-,40,9788123404226,paperback 
"மொழிப்பெயர்ப்பு:
பொன்னீலன்",27.இந்து முஸ்லிம் மோதல்கள் என்னும் பிரச்சினை,எஸ். ஆர். பட்,,,,தமிழ்,120,நியூசெஞ்சுரி புக் ஹவுஸ்,"2,002",கட்டுரை,மதம்,35,9788123407548,paperback 
"""",28.வாழ்க்கைப் பாதை (பாகம் ஒன்று),ஏ. எஸ். மகரெங்கோ,,,,தமிழ்,-,பாரதி புத்தகாலயம்,"2,017","கட்டுரை, மொழிபெயர்ப்பு",கல்வி,300,-,paperback 
"""",29.வாழ்க்கைப் பாதை (பாகம் இரண்டு ),ஏ. எஸ். மகரெங்கோ,,,,தமிழ்,-,பாரதி புத்தகாலயம்,"2,017","கட்டுரை, மொழிபெயர்ப்பு",கல்வி,500,-,paperback 
"தொகுப்பு:
பொன்னீலன் ",30.பாரதிதாசனின் கவிதை உலகம்,,,,,தமிழ்,311,அறிவுப் பதிப்பகம்,"2,001",கவிதை,-,75,8188046054,paperback 
,,,,,,,,,,,,,,
வண்ணநிலவன் ,1.எண்ணங்கள் அனுபவங்கள்,,,,,தமிழ்,208,காலச்சுவடு,"2,024","கட்டுரை, நேர்காணல்",-,260,9789361107191,paperback 
"""",2.வாக்குமூலம்,,,,,தமிழ்,-,காலச்சுவடு,"2,024",நாவல்,-,130,9789361103209,paperback 
"""",3.கருப்புக் கோட்டு,,,,,தமிழ்,184,காலச்சுவடு,"2,023",நாவல்,-,230,9788119034949,paperback 
"""",4.பின்னகர்ந்த காலம்,,,,,தமிழ்,360,காலச்சுவடு,"2,023",தன்வரலாறு,-,450,9788119034604,paperback 
"""",5.வண்ணநிலவன் சிறுகதைகள் (1970-2019),,,,,தமிழ்,-,காலச்சுவடு,"2,023",சிறுகதை,-,900,-,paperback 
"""",6.கவிதை: இன்று முதல் அன்று வரை,,,,,தமிழ்,-,காலச்சுவடு,"2,024",கட்டுரை,இலக்கியம்,100,-,paperback 
"""",7.கம்பா நதி,,,,,தமிழ்,120,காலச்சுவடு,"2,022",நாவல்,-,150,-,paperback 
"""",8.ரெயினீஸ் ஐயர் தெரு,,,,,தமிழ்,-,காலச்சுவடு,"2,021",நாவல்,-,140,-,paperback 
"""",9.இரண்டு உலகங்கள்,,,,,தமிழ்,-,காலச்சுவடு,"2,021",சிறுகதை,-,325,978935523079,paperback 
"""",10.வண்ணநிலவன் எண்ணமும் எழுத்தும்,,,,,தமிழ்,216,அகநி வெளியீடு,"2,021"," கட்டுரை, நேர்காணல்",இலக்கியம்,200,9789382810766,paperback 
"""",11.பின்நகர்ந்த காலம் (இரண்டாம் பாகம்),,,,,தமிழ்,-,சந்தியா பதிப்பகம்,"2,019",கட்டுரை,-,125,-,paperback 
"""",12.மழைப் பயணம்,,,,,தமிழ்,108,சந்தியா பதிப்பகம்,"2,019",சிறுகதை,-,100,-,paperback 
"""",13.மறக்க முடியாத மனிதர்கள்,,,,,தமிழ்,-,காலச்சுவடு,"2,019", நாட்குறிப்பு / நினைவுக்குறிப்பு,இலக்கியம்,200,9789388631082,paperback 
"""",14.கடல்புரத்தில்,,,,,தமிழ்,128,காலச்சுவடு,"2,019",நாவல்,-,160,9789388631204,paperback 
"""",15.எம்.எல்.,,,,,தமிழ்,-,நற்றிணை பதிப்பகம்,"2,018",நாவல்,-,160,-,paperback 
"""",16.கடல்புரத்தில்,,,,,தமிழ்,128,நற்றிணை பதிப்பகம்,"2,014",நாவல்,-,140,9789382648031,paperback 
"""",17.சில இயக்குநர்கள் சில திரைப்படங்கள்,,,,,தமிழ்,80,நற்றிணை பதிப்பகம்,"2,014",கட்டுரை,சினிமா,90,9789382648062,paperback 
"""",18.எஸ்தர்,,,,,தமிழ்,104,நற்றிணை பதிப்பகம்,"2,014",சிறுகதை,-,120,9788192366838,paperback 
"""",19.வண்ணநிலவன் சிறுகதைகள்,,,,,தமிழ்,656,நற்றிணை பதிப்பகம்,"2,013",சிறுகதை,-,600,9789382648444,paperback 
"""",20.வண்ணநிலவன் கதைகள்,,,,,தமிழ்,696,கிழக்கு பதிப்பகம்,"2,012",சிறுகதை,-,500,9788184935004,paperback 
"""",21.மறக்க முடியாத மனிதர்கள்,,,,,தமிழ்,149,கிழக்கு பதிப்பகம்,"2,012",கட்டுரை,இலக்கியம்,150,9788184937695,paperback 
"""",22.பின்நகர்ந்த காலம்,,,,,தமிழ்,272,நற்றிணை பதிப்பகம்,"2,012",கட்டுரை,-,280,9789382648086,paperback 
"""",23.ரெயினீஸ் ஐயர் தெரு,,,,,தமிழ்,96,நற்றிணை பதிப்பகம்,"2,012",நாவல்,-,70,-,paperback 
"""",24.கம்பா நதி,,,,,தமிழ்,128,நற்றிணை பதிப்பகம்,"2,012",நாவல்,-,90,9789382648079,paperback 
"""",25.ஒரு குட்டி பூர்ஷ்வாவின் அனுபவங்கள்,,,,,தமிழ்,176,நற்றிணை பதிப்பகம்,"2,012"," கட்டுரை, நேர்காணல்",-,130,9789382648093,paperback 
"""",26.அவள் அப்படித்தான் (திரைக்கதை),,,,,தமிழ்,160,நற்றிணை பதிப்பகம்,"2,011",திரைக்கதை,சினிமா,120,-,paperback 
"""",27.ரெயினீஸ் ஐயர் தெரு,,,,,தமிழ்,-,கிழக்கு பதிப்பகம்,"2,009",நாவல்,-,135,9788184931495,paperback 
"""",28.காலம்,,,,,தமிழ்,200,கிழக்கு பதிப்பகம்,"2,009",கட்டுரை,-,200,9788184930863,paperback 
"""",29.கம்பாநதி,,,,,தமிழ்,128,கிழக்கு பதிப்பகம்,"2,009",நாவல்,-,110,9788184931242,paperback 
"""",30.கடல்புரத்தில்,,,,,தமிழ்,112,கிழக்கு பதிப்பகம்,"2,008",நாவல்,-,110,9788183689328,paperback 
"""",31.காலம்,,,,,தமிழ்,160,நற்றிணை பதிப்பகம்,-,நாவல்,-,120,-,paperback 
,,,,,,,,,,,,,,
சல்மா,1.அடைக்கும் தாழ்,,,,,தமிழ்,216,காலச்சுவடு,"2,022",நாவல்,-,275,9789355232229,paperback 
"""",2.பால்யம்,,,,,தமிழ்,-,காலச்சுவடு,"2,022",சிறுகதை,-,160,-,paperback 
"""",3.தானுமானவள்,,,,,தமிழ்,-,காலச்சுவடு,"2,021",கவிதை,-,125,-,paperback 
"""",4.The Curse: Stories,,N. Kalyanaraman,,,English ,-,Speaking Tiger,"2,020","Short Story, Translation",Miscellaneous,299,-,paperback 
"""",5.மனாமியங்கள்,,,,,தமிழ்,288,காலச்சுவடு,"2,016",நாவல்,பெண்கள்,325,9789352440443,paperback 
"""",6.சாபம்,,,,,தமிழ்,144,காலச்சுவடு,"2,013",சிறுகதை,"பெண்கள், இஸ்லாம் / முஸ்லிம்கள்",180,9789381969588,paperback 
"""","7.Wild Girls, Wicked Words",,Lakshmi Holmstrom,,,English ,232,Kalachuvadu,"2,012","Poetry, Translation",Miscellaneous,350,9789381969144,paperback 
"""",8.பச்சைத் தேவதை,,,,,தமிழ்,104,காலச்சுவடு,"2,005",கவிதை,-,90,9788189359171,paperback 
"""",9.இரண்டாம் ஜாமங்களின் கதை,,,,,தமிழ்,520,காலச்சுவடு,"2,004",நாவல்,"பெண்கள், இஸ்லாம் / முஸ்லிம்கள்",650,9788187477846,paperback 
"""",10.ஒரு மாலையும் இன்னொரு மாலையும்,,,,,தமிழ்,88,காலச்சுவடு,"2,000",கவிதை,-,110,9788187477024,paperback 
"""",11.கனவு வெளிப் பயணம்,,,,,தமிழ்,-,விகடன் பிரசுரம்,-," கட்டுரை, பயணக்குறிப்பு, நாட்குறிப்பு / நினைவுக்குறிப்பு",-,145,-,paperback 
,,,,,,,,,,,,,,
தமிழ்மகன் ,1.மூன்று நாடகங்கள்,,,,,தமிழ்,-,மின்னங்காடி,"2,024",நாடகம்,-,120,9789392973765,paperback 
"""",2.விமானங்களை விழுங்கும் மர்மக்கடல்,,,,,தமிழ்,-,மின்னங்காடி,"2,024",கட்டுரை,க்ரைம் த்ரில்லர்,100,-,paperback 
"""",3.ஆறறிவு மரங்கள்,,,,,தமிழ்,-,மின்னங்காடி,"2,024",கவிதை,-,110,9788194565871,paperback 
"""",4.பூமிக்குப் புரியவைப்போம்,,,,,தமிழ்,-,மின்னங்காடி,"2,024",கவிதை,-,110,9788194565857,paperback 
"""",5.ஒரு ஊர்ல ஒரு ராணி,,,,,தமிழ்,-,மின்னங்காடி,"2,024",நாவல்,-,150,-,paperback 
"""",6.எட்டாயிரம் தலைமுறை,,,,,தமிழ்,-,மின்னங்காடி,"2,024",சிறுகதை,-,200,9789392973598,paperback 
"""",7.மானுடப் பண்ணை,,,,,தமிழ்,-,மின்னங்காடி,"2,024",நாவல்,-,200,9788195331888,paperback 
"""",8.நான் ரம்யாவாக இருக்கிறேன்,,,,,தமிழ்,-,மின்னங்காடி,"2,024",நாவல்,அறிவியல் புனைவு,200,9788195331895,paperback 
"""",9.வேங்கை நங்கூரத்தின் ஜீன் குறிப்புகள்,,,,,தமிழ்,-,மின்னங்காடி,"2,024",நாவல்,-,200,9788195331871,paperback 
"""",10.ஞாலம்,,,,,தமிழ்,-,மின்னங்காடி,"2,024",நாவல்,-,335,-,paperback 
"""",11.அஞ்சலிக்கு அப்பா சொன்ன கதைகள்,,,,,தமிழ்,-,மின்னங்காடி,"2,022",சிறுவர் கதை,-,100,-,paperback 
"""",12.தமிழ்மகனின் 100 சிறுகதைகள்,,,,,தமிழ்,-,மின்னங்காடி,"2,022",சிறுகதை,-,850,-,paperback 
"""",13.ஆபரேஷன் நோவா,,,,,தமிழ்,-,மின்னங்காடி,"2,022",நாவல்,அறிவியல் புனைவு,230,--,paperback 
"""",14.அமில தேவதைகள்,,,,,தமிழ்,-,மின்னங்காடி,"2,022",சிறுகதை,-,200,,paperback 
"""",15.சாலை ஓரத்திலே வேலையற்றதுகள்,,,,,தமிழ்,-,மின்னங்காடி,"2,022",சிறுகதை,-,230,-,paperback 
"""",16.மீன் மலர்,,,,,தமிழ்,-,மின்னங்காடி,"2,022",சிறுகதை,-,230,-,paperback 
"""",17.மஞ்சு அக்காவின் மூன்று முகங்கள் ,,,,,தமிழ்,-,மின்னங்காடி,"2,022",சிறுகதை,-,230,-,paperback 
"""",18.வெள்ளை நிறத்தில் ஒரு காதல்,,,,,தமிழ்,-,மின்னங்காடி,"2,022",நாவல்,-,150,-,paperback 
"""",19.சொல்லித் தந்த பூமி,,,,,தமிழ்,-,மின்னங்காடி,"2,022",கட்டுரை,சூழலியல்,120,-,paperback 
"""",20.தாரகை,,,,,தமிழ்,-,மின்னங்காடி,"2,022",நாவல்,-,230,9789392973017,paperback 
"""",21.பிரம்மராட்சஷ்,,,,,தமிழ்,-,மின்னங்காடி,"2,022",நாவல்,-,200,-,paperback 
"""",22.பேசும்பட முதல்வர்,,,,,தமிழ்,-,மின்னங்காடி,"2,022",கட்டுரை,சினிமா,130,-,paperback 
"""",23.தமிழ்ச் சிறுகதைக் களஞ்சியம்,,,,,தமிழ்,-,மின்னங்காடி,"2,022",கட்டுரை,இலக்கியம்,250,-,paperback 
"""",24.திரை,,,,,தமிழ்,-,மின்னங்காடி,"2,021",கட்டுரை,சினிமா,170,9789392973000,paperback 
"""",25.சங்கர் முதல் ஷங்கர் வரை,,,,,தமிழ்,-,மின்னங்காடி,"2,021",தன்வரலாறு,சினிமா,100,9789392973024,paperback 
"""",26.மெட்ராஸ் நல்ல மெட்ராஸ்,,,,,தமிழ்,-,மின்னங்காடி,"2,021",கட்டுரை,தமிழ்நாடு,110,9788195331840,paperback 
"""",27.வனசாட்சி,,,,,தமிழ்,-,மின்னங்காடி,"2,021",நாவல்,ஈழம்,335,-,paperback 
"""",28.ஆண்பால் பெண்பால்,,,,,தமிழ்,-,மின்னங்காடி,"2,021",நாவல்,-,335,-,paperback 
"""",29.வெட்டுப்புலி,,,,,தமிழ்,-,மின்னங்காடி,"2,021",நாவல்,-,400,9788195331802,paperback 
"""",30.படைவீடு (HB),,,,,தமிழ்,555,மின்னங்காடி,"2,020",நாவல்,-,660,-,hardcover 
"""",31.படைவீடு (PB),,,,,தமிழ்,-,மின்னங்காடி,"2,020",நாவல்,-,500,-,paperback 
"""",32.எட்டாயிரம் தலைமுறை,,,,,தமிழ்,-,எழுத்து பிரசுரம் (Tamil imprint of Zero Degree Publishing),"2,020",சிறுகதை,-,170,9789388860710,paperback 
"""",33.And The Roots Go Deep,,,,,English ,-,Zero Degree Publishing,"2,019","Novel, Translation"," Science Fiction, Archeology, Tamilnadu",260,9789388860147,paperback 
"""",34.அஞ்சலிக்கு அப்பா சொன்ன கதைகள்,,,,,தமிழ்,-,உயிர்மை பதிப்பகம்,"2,019",சிறுவர் கதை,-,50,9789387636286,paperback 
"""",35.நான் ரம்யாவாக இருக்கிறேன்,,,,,தமிழ்,144,உயிர்மை பதிப்பகம்,"2,019",நாவல்,அறிவியல் புனைவு,150,9789387636279,paperback 
"""",36.தமிழ்ச் சிறுகதைக் களஞ்சியம்,,,,,தமிழ்,-,உயிர்மை பதிப்பகம்,"2,017",சிறுகதை,-,240,-,paperback 
"""",37.தமிழ்மகன் சிறுகதைகள்,,,,,தமிழ்,-,உயிர்மை பதிப்பகம்,"2,017",சிறுகதை,-,550,-,paperback 
"""",38.சங்கர் முதல் ஷங்கர் வரை,,,,,தமிழ்,-,உயிர்மை பதிப்பகம்,"2,017",தன்வரலாறு,சினிமா,150,-,paperback 
"""",39.காதல் தேனீ,,,,,தமிழ்,248,உயிர்மை பதிப்பகம்,"2,017",நாவல்,-,260,9789387636026,paperback 
"""",40.வேங்கை நங்கூரத்தின் ஜீன் குறிப்புகள்,,,,,தமிழ்,182,உயிர்மை பதிப்பகம்,"2,017",நாவல்,-,190,9789387636002,paperback 
"""",41.மெட்ராஸ் நல்ல மெட்ராஸ்,,,,,தமிழ்,96,உயிர்மை பதிப்பகம்,"2,016",வரலாறு,தமிழ்நாடு,85,9789385104565,paperback 
"""",42.தாரகை,,,,,தமிழ்,184,உயிர்மை பதிப்பகம்,"2,016",நாவல்,-,170,9789385104558,paperback 
"""",43.அமில தேவதைகள்,,,,,தமிழ்,152,உயிர்மை பதிப்பகம்,"2,016",சிறுகதை,அறிவியல் புனைவு,150,9788123744889,paperback 
"""",44.மஞ்சு அக்காவின் மூன்று முகங்கள்,,,,,தமிழ்,160,உயிர்மை பதிப்பகம்,"2,014",சிறுகதை,-,135,9789381975824,paperback 
"""",45.ஆபரேஷன் நோவா,,,,,தமிழ்,182,உயிர்மை பதிப்பகம்,"2,014",நாவல்,அறிவியல் புனைவு,150,9789381975817,paperback 
"""",46.மானுடப் பண்ணை,,,,,தமிழ்,152,உயிர்மை பதிப்பகம்,"2,014",நாவல்,-,130,-,paperback 
"""",47.செல்லுலாயிட் சித்திரங்கள்,,,,,தமிழ்,208,உயிர்மை பதிப்பகம்,"2,014",கட்டுரை,சினிமா,100,9789380072074,paperback 
"""",48.வனசாட்சி,,,,,தமிழ்,288,உயிர்மை பதிப்பகம்,"2,012",நாவல்,-,260,9789381975220,paperback 
"""",49.ஆண்பால் பெண்பால்,,,,,தமிழ்,256,உயிர்மை பதிப்பகம்,"2,011",நாவல்,-,200,9789381095560,paperback 
"""",50.வெட்டுப்புலி,,,,,தமிழ்,345,உயிர்மை பதிப்பகம்,"2,011",நாவல்,-,300,9789380072517,paperback 
"""",51.எட்டாயிரம் தலைமுறை,,,,,தமிழ்,148,நியூசெஞ்சுரி புக் ஹவுஸ்,"2,008",சிறுகதை,-,65,9788123413754,paperback 
"""",52.மீன் மலர்,,,,,தமிழ்,150,உயிர்மை பதிப்பகம்,"2,008",சிறுகதை,-,85,9788190814041,paperback 
"""",53.பிராமணியம்,,,,,தமிழ்,-,திராவிடர் கழகம்,-,இந்துத்துவம் / பார்ப்பனியம்,-,40,-,paperback 
,,,,,,,,,,,,,,
பெருமாள் முருகன் ,1.வாடிவாசல் (கிராஃபிக் நாவல்),,,,,தமிழ்,-,காலச்சுவடு,"2,025","நாவல், காமிக்ஸ் / கிராஃபிக் நாவல்",-,275,9789361107085,paperback 
,2.பாதி மலையேறுன பாதகரு,,,,,தமிழ்,தமிழ்,காலச்சுவடு,"2,024",கட்டுரை,-,240,9789361106606,paperback 
,3.போண்டு,,,,,தமிழ்,176,காலச்சுவடு,"2,024",சிறுகதை,-,220,9789361102776,paperback 
,4.காதல் சரி என்றால் சாதி தப்பு,,,,,தமிழ்,-,காலச்சுவடு,"2,024",கட்டுரை,-,250,9789361109386,paperback 
,5.வேல்,,,,,தமிழ்,184,காலச்சுவடு,"2,023",சிறுகதை,-,230,9789361101908,paperback 
,6.அப்படியெல்லாம் மனசு புண்படக்கூடாது,,,,,தமிழ்,-,காலச்சுவடு,"2,023",கட்டுரை,சமூக நீதி,240,9788119034468,paperback 
,7.மயிர்தான் பிரச்சினையா?,,,,,தமிழ்,168,காலச்சுவடு,"2,023",கட்டுரை,கல்வி,210,9789355232991,paperback 
,8.மாறாது என்று எதுவுமில்லை,,,,,தமிழ்,128,காலச்சுவடு,"2,022",நேர்காணல்,சமூக நீதி,160,9789355233011,paperback 
,9.நெடுநேரம்,,,,,தமிழ்,344,காலச்சுவடு,"2,022",நாவல்,-,390,9789355232434,paperback 
,10.Poonachi,,N. Kalyanaraman,,,தமிழ்,184,Westland Publications,"2,022"," Short Story, Translation",-,399,9789395073257,paperback 
