           Author,                              Title,Orginal Author,Translator ,Editor ,Editor/Orginal Author ,   Language,    No of pages ,             Publisher,Year of Published,              Category ,Subject,    Price,            ISBN,Book format
"""",20.இரயில் புன்னகை,,,,,தமிழ்,96,கிழக்கு பதிப்பகம்,2017,சிறுகதை,-,140,9788184937275,paperback 
"""",21.தோரணத்து மாவிலைகள்,,,,,தமிழ்,168,கிழக்கு பதிப்பகம்,2017,கட்டுரை,-,220,9788184937282,paperback 
"""",22.21ம் விளிம்பு,,,,,தமிழ்,222,கிழக்கு பதிப்பகம்,2017,கட்டுரை,-,285,9788184937206,paperback 
"""",23.கற்றதும்... பெற்றதும்... (நான்கு பாகங்கள்),,,,,தமிழ்,-,விகடன் பிரசுரம்,2016,கட்டுரை,-,750,-,paperback 
,,,,,,,,,,,,,,
ஆதவன்,1.இரவுக்கு முன்பு வருவது மாலை ,,,,,தமிழ்,80,காலச்சுவடு,2024,நாவல்,-,100,9789361102226,paperback 
"""",2.இரவுக்கு முன்பு வருவது மாலை,,,,,தமிழ்,264,கிழக்கு பதிப்பகம்,2024,நாவல்,-,300,-,paperback 
"""",3.என் பெயர் ராமசேஷன்,,,,,தமிழ்,-,பரிசல்,2023,நாவல்,-,290,9788196227944,paperback 
"""",4.ஆதவன் சிறுகதைகள்,,,,,தமிழ்,800,கிழக்கு பதிப்பகம்,2021,சிறுகதை,-,750,9788183680851,paperback 
"""",5.கருப்பு அம்பா கதை,,,சுரேஷ் வேங்கடாதிரி,,தமிழ்,-,காலச்சுவடு,2020,சிறுகதை,-,250,-,paperback 
"""",6.காகித மலர்கள்,,,,,தமிழ்,392,காலச்சுவடு,2014,நாவல்,சூழலியல்,490,9789382033578,paperback 
"""",7.முதலில் இரவு வரும்,,,,,தமிழ்,-,ஏனையவை,1986,சிறுகதை,-,-,-,paperback 
"""",8.காகித மலர்கள்,,,,,தமிழ்,368,உயிர்மை பதிப்பகம்,-,நாவல்,சிறையனுபவம்,310,9788188641284,paperback 
"""",9.என் பெயர் ராமசேஷன்,,,,,தமிழ்,198,உயிர்மை பதிப்பகம்,-,நாவல்,-,160,9788188641185,paperback 
,,,,,,,,,,,,,,
பி.எஸ்.ராமையா,1.மணிக்கொடி காலம்,,,,,தமிழ்,286,மெய்யப்பன் பதிப்பகம்,2011,கட்டுரை,இலக்கியம்,90,-,paperback 
"""",2.மணிக்கொடி காலம்,,,,,தமிழ்,-,மணிவாசகர் பதிப்பகம்,-,-,"இலக்கியம், வரலாறு",125,-,paperback 
"""",3.தெனாலிராமன்,,,,,தமிழ்,-,பாரி நிலையம்,-,"சிறுகதை, வாழ்க்கை வரலா",-,18,-,paperback 
"""",4.சினிமா,,,,,தமிழ்,-,பாரி நிலையம்,-,-,சினிமா,60,-,paperback 
,,,,,,,,,,,,,,
ஐராவதம்,1.கெட்டவன் கேட்டது,,,,,தமிழ்,-,விருட்சம்,-,சிறுகதை,-,130,-,paperback 
,,,,,,,,,,,,,,
ஜெயந்தன்,1.ஜெயந்தன் நாவல்கள் (முதல் தொகுதி),,,,,தமிழ்,-,சுவடு பதிப்பகம்,2024,நாவல்,-,430,9788119023899,paperback 
"""",2.ஜெயந்தன் நாவல்கள் (இரண்டாம் தொகுதி,,,,,தமிழ்,-,சுவடு பதிப்பகம்,2024,நாவல்,-,420,9788119023585,paperback 
"""",3.பாவப்பட்ட ஜீவன்கள்,,,,,தமிழ்,156,யாவரும் பதிப்பகம்,2022,நாவல்,-,190,-,paperback 
"""",4.நினைக்கப்படும்,,,,,தமிழ்,80,டிஸ்கவரி புக் பேலஸ்,2021,நாடகம்,-,110,9789389857665,paperback 
"""",5.ஜெயந்தன் தேர்ந்தெடுத்த கதைகள்,,,,,தமிழ்,224,டிஸ்கவரி புக் பேலஸ்,2016,சிறுகதை,-,200,9789384302009,paperback 
"""",6.ஜெயந்தன் நாடகங்கள்,,,,,தமிழ்,496,வம்சி புக்ஸ்,2010,நாடகம்,-,300,9789380545394,paperback 
"""",7.நிராயுதபாணியின் ஆயுதங்கள்,,,,,தமிழ்,760,வம்சி புக்ஸ்,2008,சிறுகதை,-,400,9788190717694,paperback 
,,,,,,,,,,,,,,
ஜி. நாகராஜன்,1.ஜி. நாகராஜன் படைப்பாக்கங்கள்,,,ராஜமார்த்தாண்டன்,,தமிழ்,512,காலச்சுவடு,2023,-,-,640,9788119034628,paperback 
"""",2.தனிமையில் ஒரு கோயில்,,,,,தமிழ்,-,டிஸ்கவரி புக் பேலஸ்,2018,சிறுகதை,-,160,-,paperback 
"""",3.டெர்லின் ஷர்ட்டும் எட்டுமுழ வேட்டியும்,,,,,தமிழ்,152,காலச்சுவடு,2014,சிறுகதை,-,225,9789382033042,paperback 
"""",4.ஜி. நாகராஜன் ஆக்கங்கள்,,,,,தமிழ்,640,காலச்சுவடு,2007," நாவல், சிறுகதை, கவிதை, கடிதம்",-,790,9788189359775,paperback 
"""",5.குறத்தி முடுக்கு,,,,,தமிழ்,64,காலச்சுவடு,2003,சிறுகதை,-,140,9788187477733,paperback 
"""",6.நாளை மற்றுமொரு நாளே,,,,,தமிழ்,144,காலச்சுவடு,2001,நாவல்,-,195,9788187477204,paperback 
,,,,,,,,,,,,,,
"மொழிப்பெயர்ப்பு:
கே.வி.ஜெயஸ்ரீ",1.முறிநாவு,மனோஜ் குரூர்,,,,தமிழ்,-,வம்சி புக்ஸ்,2024,"நாவல், மொழிபெயர்ப்பு",-,600,-,paperback 
"""",2.இரண்டு கதைகள்,"பால் சக்கரியா, அசோகன் சருவில்",,,,தமிழ்,-,வம்சி புக்ஸ்,2023,"சிறுகதை, மொழிபெயர்ப்பு",-,30,-,paperback 
"""",3.நிசப்தம்,சியாமளா சசிக்குமார்,,,,தமிழ்,70,வம்சி புக்ஸ்,2017," கவிதை, மொழிபெயர்ப்பு",பெண்கள்,50,-,paperback 
"""",4.நிலம் பூத்து மலர்ந்த நாள்,மனோஜ் குரூர்,,,,தமிழ்,312,வம்சி புக்ஸ்,2016,"நாவல்,மொழிப்பெயர்ப்பு",தமிழ்நாடு,350,9789384598235,paperback 
"""",5.ஒற்றைக் கதவு,சந்தோஷ் ஏச்சிக்கானம்,,,,தமிழ்,189,வம்சி புக்ஸ்,2009,"சிறுகதை,மொழிப்பெயர்ப்பு",-,200,9789380545493,paperback 
"""",6.பிரியாணி,,,,,தமிழ்,-,பாரதி புத்தகாலயம்,-,"சிறுகதை,மொழிப்பெயர்ப்பு",-,25,-,paperback 
,,,,,,,,,,,,,,
தமிழவன்,1.இறந்துபோனவன் பேசிக்கொண்டே இருந்தான்,,,,,தமிழ்,-,எதிர் வெளியீடு,2025,சிறுகதை,-,200,9789348598035,paperback 
"""",2.ஒரு பூனையும் லெதர்பை வைத்திருப்பவர்களும்,,,,,தமிழ்,-,யாவரும் பதிப்பகம்,2024,சிறுகதை,-,135,-,paperback 
"""",3.நடனக்காரியான 35 வயது எழுத்தாளர்,,,,,தமிழ்,-,யாவரும் பதிப்பகம்,2024,சிறுகதை,-,140,-,paperback 
"""",4.நானும் சிந்தனையாளர் படைப்பாளி யூலியா கிறிஸ்தேவாவும்,,,,,தமிழ்,164,யாவரும் பதிப்பகம்,2024,கட்டுரை,-,240,-,paperback 
"""",5.புதுக் கம்யூனிசம் மற்றும் சில கட்டுரைகள்,,,,,தமிழ்,160,அடையாளம் பதிப்பகம்,2023,கட்டுரை,மார்க்சியம்,160,9788177203431,paperback 
"""",6.நவமார்க்சிய வழியில் திராவிடத் தமிழ்ச் சிந்தனைகள்,,,,,தமிழ்,-,எதிர் வெளியீடு,2023,கட்டுரை,மார்க்சியம்,400,9789390811793,paperback 
"""",7.தன் வரலாறு: ஓர் இலக்கிய வடிவம்,,,,,தமிழ்,160,சாகித்திய அகாடெமி,2022,கட்டுரை,இலக்கியம்,400,9789355482686,paperback 
"""",8.கருஞ்சிவப்பு ஈசல்கள்,,,,,தமிழ்,-,எதிர் வெளியீடு,2022,சிறுகதை,-,200,-,paperback 
"மொழிப்பெயர்ப்பு:
தமிழவன்",9.அவஸ்தை,யு. ஆர். அனந்தமூர்த்தி,,,,தமிழ்,224,அடையாளம் பதிப்பகம்,2020,"நாவல்,மொழிப்பெயர்ப்பு",-,220,-,paperback 
தமிழவன்,10.ஷம்பாலா,,,,,தமிழ்,-,பாரதி புத்தகாலயம்,2019,நாவல்,-,225,-,paperback 
"""",11.அமைப்பியலும் அதன் பிறகும்,,,,,தமிழ்,408,அடையாளம் பதிப்பகம்,2019,கட்டுரை,மெய்யியல்,350,9788177200645,paperback 
"""",12.திராவிடம் தமிழ்த் தேசம் கதையாடல்,,,,,தமிழ்,256,அடையாளம் பதிப்பகம்,2019,கட்டுரை,தமிழக அரசியல்,260,9788177202311,paperback 
"""",13.ஆடிப்பாவைபோல,,,,,தமிழ்,-,எதிர் வெளியீடு,2017,நாவல்,-,350,9788193395554,paperback 
"""",14.முஸல்பனி,,,,,தமிழ்,112,அடையாளம் பதிப்பகம்,2012,நாவல்,-,65,9788177201963,paperback 
"""",15.ஜி. கே. எழுதிய மர்ம நாவல்,,,,,தமிழ்,320,அடையாளம் பதிப்பகம்,2011,நாவல்,-,400,9788177201451,paperback 
